"date","close","volume","open","high","low"
"2009/11/25","127.2800","3967689.0000","127.8800","128.2200","127.0800"
"2009/11/24","127.9300","4816494.0000","127.9000","128.3200","127.1400"
"2009/11/23","128.2000","7003414.0000","127.7000","128.9400","127.6500"
"2009/11/20","126.9600","5353566.0000","127.1700","127.6900","126.4600"
"2009/11/19","127.5400","5308375.0000","127.2800","127.8400","126.5100"
"2009/11/18","128.1500","3968216.0000","128.0500","128.3500","127.5500"
"2009/11/17","128.6300","7751333.0000","127.4300","128.6550","127.4000"
"2009/11/16","128.2100","7813050.0000","127.1700","128.2400","127.0300"
"2009/11/13","127.0300","4980317.0000","126.4100","127.8000","126.2700"
"2009/11/12","126.2600","5338579.0000","126.6100","127.6500","126.1100"
"2009/11/11","127.1900","6527963.0000","126.5500","127.3000","125.9400"
"2009/11/10","126.9100","6437623.0000","125.3000","127.0500","125.1700"
"2009/11/09","126.0000","7744339.0000","123.9200","126.0000","123.4900"
"2009/11/06","123.4900","4972464.0000","122.5100","123.4900","122.2300"
"2009/11/05","123.1000","6688212.0000","122.1200","123.5000","122.0000"
"2009/11/04","121.2900","6353227.0000","121.4600","122.5000","121.1600"
"2009/11/03","121.1600","5702978.0000","119.5300","121.1900","119.5300"
"2009/11/02","120.5600","7030430.0000","120.7700","121.9300","119.5000"
"2009/10/30","120.6100","7697069.0000","122.6300","124.3000","120.4800"
"2009/10/29","122.8700","6324536.0000","122.1500","123.0300","121.6000"
"2009/10/28","121.5000","8773317.0000","120.4700","121.6800","119.8700"
"2009/10/27","120.6500","9442989.0000","120.1800","122.1400","119.1500"
"2009/10/26","120.1100","6537992.0000","120.6100","122.4400","119.5500"
"2009/10/23","120.3600","6780239.0000","122.9500","123.0600","120.0000"
"2009/10/22","122.6900","6026428.0000","120.7500","123.0000","120.3400"
"2009/10/21","120.8700","7169751.0000","122.1800","124.1100","120.8600"
"2009/10/20","122.8200","8778643.0000","123.3600","123.5000","121.5000"
"2009/10/19","123.0600","7479075.0000","121.7600","123.3600","121.6100"
"2009/10/16","121.6400","19215930.0000","123.1500","123.7000","121.2500"
"2009/10/15","127.9800","11856070.0000","127.5600","128.0000","126.3200"
"2009/10/14","128.3500","9528927.0000","127.7100","128.6100","126.6000"
"2009/10/13","127.0200","7577859.0000","126.2200","127.3900","126.2000"
"2009/10/12","127.0400","7723614.0000","125.4400","127.1000","125.2000"
"2009/10/09","125.9300","13097380.0000","122.4300","126.0000","122.3000"
"2009/10/08","122.2900","6497983.0000","122.5200","122.9800","121.8500"
"2009/10/07","122.7800","5871765.0000","121.1200","122.8500","120.9400"
"2009/10/06","121.3500","6656215.0000","120.3900","121.5900","120.2200"
"2009/10/05","119.7500","5672772.0000","118.9000","120.1800","118.1300"
"2009/10/02","119.0200","7581896.0000","117.4000","119.6600","117.2600"
"2009/10/01","117.9000","7067470.0000","119.3900","119.6100","117.5600"
"2009/09/30","119.6100","7733205.0000","119.1800","120.0000","117.5500"
"2009/09/29","118.8100","6748691.0000","119.3600","119.9400","118.6000"
"2009/09/28","119.3300","8247273.0000","120.5200","122.0000","118.9400"
"2009/09/25","121.0800","5187894.0000","120.2700","121.6500","120.1000"
"2009/09/24","120.9400","5425903.0000","120.6900","121.6500","120.4000"
"2009/09/23","120.8200","5535679.0000","121.2600","122.7400","120.7100"
"2009/09/22","121.6100","5564648.0000","122.0900","122.1100","120.9800"
